#SampleID	emp_cr_gg_13_8.summary.txt.tsv	emp_cr_silva_16S_123.summary.txt.tsv	emp_or_gg_13_8.summary.txt.tsv	emp.90.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.100.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.150.min25.deblur.withtax.onlytree.summary.txt.tsv
2192.H03a.Nose.1284.lane6.NoIndex.L006	53041.0	53215.0	54287.0	39706.0	38835.0	34122.0
2192.H03a.Nose.1287.lane6.NoIndex.L006	45579.0	45863.0	46593.0	36120.0	35277.0	30258.0
2192.H03a.Nose.1305.lane6.NoIndex.L006	46195.0	46322.0	47565.0	32499.0	31779.0	26971.0
2192.H03a.Nose.1308.lane6.NoIndex.L006	53771.0	53883.0	55921.0	28490.0	29022.0	32485.0
2192.H03a.Nose.1311.lane6.NoIndex.L006	54253.0	54440.0	55168.0	37403.0	36694.0	35285.0
2192.H03a.Nose.1329.lane6.NoIndex.L006	33849.0	33536.0	34177.0	9970.0	9765.0	19981.0
2192.H03a.Nose.1332.lane6.NoIndex.L006	58008.0	58048.0	60440.0	23412.0	23649.0	33618.0
2192.H03a.Nose.1335.lane6.NoIndex.L006	62832.0	63148.0	64253.0	47807.0	46943.0	41044.0
2192.H03a.Nose.1353.lane6.NoIndex.L006	52111.0	54127.0	60159.0	29362.0	30439.0	26280.0
2192.H03a.Nose.1356.lane6.NoIndex.L006	44344.0	45505.0	49133.0	29887.0	29930.0	26206.0
2192.H03a.Nose.1359.lane6.NoIndex.L006	62614.0	65180.0	72864.0	33611.0	34892.0	29116.0
2192.H03a.Nose.1377.lane6.NoIndex.L006	44001.0	49612.0	51927.0	35155.0	34497.0	28784.0
2192.H03a.Nose.1380.lane6.NoIndex.L006	68512.0	71007.0	77124.0	38106.0	39306.0	37096.0
2192.H03a.Nose.1383.lane6.NoIndex.L006	15511.0	15666.0	16430.0	11587.0	11401.0	10252.0
2192.H03a.Nose.1401.lane6.NoIndex.L006	77611.0	76569.0	79764.0	61936.0	61059.0	40547.0
2192.H03a.Nose.1404.lane6.NoIndex.L006	68934.0	70706.0	77457.0	37953.0	39422.0	39593.0
2192.H03a.Nose.1407.lane6.NoIndex.L006	74038.0	74100.0	77314.0	35766.0	35846.0	45506.0
2192.H03a.Nose.1425.lane6.NoIndex.L006	78743.0	80445.0	87282.0	40668.0	42545.0	43626.0
2192.H03a.Nose.1428.lane6.NoIndex.L006	78636.0	77966.0	80776.0	36874.0	36595.0	51393.0
2192.H03a.Nose.1431.lane6.NoIndex.L006	79958.0	80346.0	83188.0	45200.0	43940.0	46405.0
2192.H03a.Nose.1449.lane6.NoIndex.L006	92614.0	93378.0	98969.0	70452.0	69285.0	57931.0
2192.H03a.Nose.1452.lane6.NoIndex.L006	93633.0	94305.0	98856.0	73273.0	71879.0	60163.0
2192.H03a.Nose.1455.lane6.NoIndex.L006	84633.0	84926.0	85818.0	72117.0	70304.0	61684.0
2192.H03a.Nose.1473.lane6.NoIndex.L006	76232.0	75120.0	79553.0	59223.0	58458.0	42648.0
2192.H03a.Nose.1476.lane6.NoIndex.L006	77882.0	77918.0	81347.0	24384.0	24883.0	49960.0
2192.H03a.Nose.1479.lane6.NoIndex.L006	85688.0	85691.0	86992.0	55449.0	54721.0	61206.0
2192.H03a.Nose.1497.lane6.NoIndex.L006	103980.0	100664.0	107054.0	77541.0	76437.0	54478.0
2192.H03a.Nose.1500.lane6.NoIndex.L006	72167.0	72506.0	75227.0	36691.0	36945.0	43494.0
2192.H03a.Nose.1503.lane6.NoIndex.L006	66339.0	66866.0	67551.0	54453.0	53568.0	47666.0
2192.H03a.Nose.1521.lane6.NoIndex.L006	29.0	32.0	33.0	18.0	18.0	14.0
2192.H03a.Nose.1524.lane6.NoIndex.L006	63000.0	65300.0	69357.0	48204.0	47509.0	43693.0
2192.H03a.Nose.1527.lane6.NoIndex.L006	57.0	68.0	70.0	37.0	37.0	22.0
2192.H04a.Bathroom.Door.Knob.1806.lane5.NoIndex.L005	87229.0	87406.0	88736.0	50186.0	48382.0	53188.0
2192.H04a.Bathroom.Door.Knob.1830.lane5.NoIndex.L005	75327.0	75346.0	79706.0	33738.0	33655.0	44208.0
2192.H04a.Bathroom.Door.Knob.1854.lane5.NoIndex.L005	104914.0	105829.0	107755.0	77554.0	75683.0	62597.0
2192.H04a.Bathroom.Door.Knob.1878.lane6.NoIndex.L006	73644.0	73893.0	75722.0	32275.0	31872.0	44260.0
2192.H04a.Bathroom.Door.Knob.1902.lane6.NoIndex.L006	58330.0	58062.0	59213.0	16423.0	16269.0	37957.0
2192.H04a.Bathroom.Door.Knob.1926.lane6.NoIndex.L006	73293.0	73715.0	76551.0	49478.0	47927.0	44803.0
2192.H04a.Bathroom.Door.Knob.1950.lane1.NoIndex.L001	232.0	232.0	235.0	184.0	179.0	148.0
2192.H04a.Bathroom.Door.Knob.1974.lane1.NoIndex.L001	3.0	3.0	4.0	0.0	0.0	0.0
2192.H04a.Bathroom.Door.Knob.1998.lane1.NoIndex.L001	2.0	2.0	2.0	0.0	0.0	0.0
2192.H04a.Bathroom.Door.Knob.2046.lane2.NoIndex.L002	81565.0	81136.0	82796.0	30173.0	29794.0	51598.0
2192.H04a.Bathroom.Door.Knob.2070.lane2.NoIndex.L002	92354.0	91860.0	93939.0	43583.0	43519.0	58777.0
2192.H04a.Bathroom.Door.Knob.2094.lane2.NoIndex.L002	106013.0	106133.0	107942.0	69194.0	68384.0	70258.0
2192.H04a.Bedroom.Floor.1804.lane5.NoIndex.L005	106527.0	105320.0	113251.0	80035.0	78393.0	62328.0
2192.H04a.Bedroom.Floor.1828.lane5.NoIndex.L005	90141.0	88831.0	92922.0	67366.0	66489.0	51623.0
2192.H04a.Bedroom.Floor.1852.lane5.NoIndex.L005	87600.0	87928.0	89822.0	56071.0	55444.0	54163.0
2192.H04a.Bedroom.Floor.1876.lane6.NoIndex.L006	87865.0	85487.0	90882.0	65043.0	63598.0	49894.0
2192.H04a.Bedroom.Floor.1900.lane6.NoIndex.L006	85831.0	84190.0	88433.0	58301.0	57701.0	51495.0
2192.H04a.Bedroom.Floor.1924.lane6.NoIndex.L006	87409.0	87869.0	89424.0	57938.0	56992.0	53212.0
2192.H04a.Bedroom.Floor.1948.lane1.NoIndex.L001	15.0	15.0	16.0	9.0	9.0	9.0
2192.H04a.Bedroom.Floor.1972.lane1.NoIndex.L001	3.0	3.0	3.0	0.0	0.0	0.0
2192.H04a.Bedroom.Floor.1996.lane1.NoIndex.L001	4.0	4.0	6.0	0.0	0.0	0.0
2192.H04a.Bedroom.Floor.2044.lane2.NoIndex.L002	116268.0	114101.0	121287.0	85382.0	84137.0	70050.0
2192.H04a.Bedroom.Floor.2068.lane2.NoIndex.L002	70244.0	69306.0	72011.0	56291.0	55998.0	46263.0
2192.H04a.Bedroom.Floor.2092.lane2.NoIndex.L002	107050.0	106543.0	109175.0	64456.0	63388.0	66581.0
2192.H04a.Dog.Foot.1817.lane6.NoIndex.L006	73760.0	73719.0	75218.0	54878.0	53948.0	48199.0
2192.H04a.Dog.Foot.1820.lane6.NoIndex.L006	63397.0	61696.0	67910.0	30623.0	31016.0	36485.0
2192.H04a.Dog.Foot.1823.lane6.NoIndex.L006	59798.0	60505.0	68891.0	30897.0	31274.0	32461.0
2192.H04a.Dog.Foot.1841.lane6.NoIndex.L006	81271.0	81785.0	84906.0	62693.0	62098.0	52275.0
2192.H04a.Dog.Foot.1844.lane6.NoIndex.L006	71310.0	71501.0	74588.0	37412.0	38090.0	40064.0
2192.H04a.Dog.Foot.1847.lane6.NoIndex.L006	96895.0	26675.0	98429.0	78663.0	76973.0	59384.0
2192.H04a.Dog.Foot.1865.lane6.NoIndex.L006	83384.0	81620.0	85858.0	57708.0	56819.0	46806.0
2192.H04a.Dog.Foot.1868.lane6.NoIndex.L006	80374.0	80482.0	84703.0	43825.0	45031.0	45338.0
2192.H04a.Dog.Foot.1871.lane6.NoIndex.L006	72631.0	73045.0	77714.0	49740.0	48859.0	42278.0
2192.H04a.Dog.Foot.1889.lane6.NoIndex.L006	85442.0	85381.0	87149.0	48874.0	48721.0	51061.0
2192.H04a.Dog.Foot.1892.lane6.NoIndex.L006	82380.0	81807.0	85433.0	31923.0	32435.0	49553.0
2192.H04a.Dog.Foot.1895.lane6.NoIndex.L006	88705.0	88366.0	91958.0	58679.0	58821.0	49304.0
2192.H04a.Dog.Foot.1913.lane6.NoIndex.L006	58699.0	58365.0	60998.0	22890.0	22885.0	35525.0
2192.H04a.Dog.Foot.1916.lane6.NoIndex.L006	73792.0	73522.0	76876.0	42632.0	42328.0	40635.0
2192.H04a.Dog.Foot.1919.lane6.NoIndex.L006	82024.0	79331.0	84412.0	60308.0	59708.0	51075.0
2192.H04a.Dog.Foot.1937.lane6.NoIndex.L006	75323.0	75379.0	76629.0	55391.0	54202.0	48791.0
2192.H04a.Dog.Foot.1940.lane6.NoIndex.L006	72978.0	72812.0	75917.0	34469.0	34529.0	43592.0
2192.H04a.Dog.Foot.1943.lane6.NoIndex.L006	90915.0	90465.0	96820.0	50522.0	51292.0	51577.0
2192.H04a.Dog.Foot.1961.lane6.NoIndex.L006	78152.0	51500.0	80819.0	59271.0	58327.0	46140.0
2192.H04a.Dog.Foot.1964.lane6.NoIndex.L006	78699.0	79336.0	82906.0	61913.0	61233.0	52726.0
2192.H04a.Dog.Foot.1967.lane6.NoIndex.L006	62069.0	62969.0	73774.0	32413.0	32392.0	33204.0
2192.H04a.Dog.Foot.1985.lane6.NoIndex.L006	52002.0	51345.0	53415.0	24605.0	24260.0	32217.0
2192.H04a.Dog.Foot.1988.lane6.NoIndex.L006	61604.0	45327.0	64157.0	44333.0	43702.0	35737.0
2192.H04a.Dog.Foot.1991.lane6.NoIndex.L006	82947.0	77098.0	85877.0	53879.0	53137.0	50998.0
2192.H04a.Dog.Foot.2009.lane6.NoIndex.L006	81999.0	82207.0	83378.0	64325.0	63336.0	55156.0
2192.H04a.Dog.Foot.2012.lane5.NoIndex.L005	62954.0	62092.0	65847.0	42128.0	41956.0	39873.0
2192.H04a.Dog.Foot.2015.lane5.NoIndex.L005	65513.0	64964.0	68915.0	35404.0	36261.0	39238.0
2192.H04a.Dog.Foot.2057.lane6.NoIndex.L006	76878.0	76587.0	79546.0	61122.0	60484.0	52292.0
2192.H04a.Dog.Foot.2060.lane6.NoIndex.L006	61929.0	62637.0	69687.0	33972.0	34675.0	31492.0
2192.H04a.Dog.Foot.2063.lane6.NoIndex.L006	84347.0	66652.0	86157.0	53975.0	53340.0	53077.0
2192.H04a.Dog.Foot.2081.lane6.NoIndex.L006	78540.0	71942.0	80346.0	56660.0	54697.0	47446.0
2192.H04a.Dog.Foot.2084.lane6.NoIndex.L006	68238.0	67109.0	70772.0	36443.0	36976.0	39666.0
2192.H04a.Dog.Foot.2087.lane6.NoIndex.L006	101675.0	97485.0	104013.0	61440.0	59458.0	58142.0
2192.H04a.Dog.Foot.2105.lane6.NoIndex.L006	82614.0	81799.0	88262.0	45408.0	46121.0	46594.0
2192.H04a.Dog.Foot.2108.lane6.NoIndex.L006	75295.0	74050.0	76675.0	28583.0	28387.0	46610.0
2192.H04a.Dog.Foot.2111.lane6.NoIndex.L006	65491.0	65036.0	67178.0	25360.0	25598.0	41042.0
2192.H04a.Dog.Nose.1818.lane6.NoIndex.L006	76263.0	71061.0	78771.0	52131.0	51410.0	43675.0
2192.H04a.Dog.Nose.1821.lane6.NoIndex.L006	74035.0	74600.0	77891.0	36518.0	35778.0	42262.0
2192.H04a.Dog.Nose.1824.lane6.NoIndex.L006	67352.0	66855.0	70300.0	34176.0	33916.0	36839.0
2192.H04a.Dog.Nose.1842.lane6.NoIndex.L006	73895.0	73733.0	76581.0	44108.0	44041.0	41598.0
2192.H04a.Dog.Nose.1845.lane6.NoIndex.L006	70394.0	70477.0	71810.0	50709.0	49526.0	45857.0
2192.H04a.Dog.Nose.1848.lane6.NoIndex.L006	79528.0	78512.0	81766.0	49001.0	48287.0	47461.0
2192.H04a.Dog.Nose.1866.lane6.NoIndex.L006	76575.0	39636.0	78800.0	54898.0	53706.0	43659.0
2192.H04a.Dog.Nose.1869.lane6.NoIndex.L006	59758.0	59778.0	62793.0	46909.0	46363.0	39809.0
2192.H04a.Dog.Nose.1872.lane6.NoIndex.L006	71684.0	70539.0	74593.0	31852.0	32242.0	41361.0
2192.H04a.Dog.Nose.1890.lane6.NoIndex.L006	89538.0	73172.0	93530.0	64639.0	63630.0	51398.0
2192.H04a.Dog.Nose.1893.lane6.NoIndex.L006	83573.0	83699.0	87028.0	55478.0	54858.0	49231.0
2192.H04a.Dog.Nose.1896.lane6.NoIndex.L006	58209.0	58111.0	60990.0	31590.0	32380.0	32394.0
2192.H04a.Dog.Nose.1914.lane6.NoIndex.L006	58695.0	58688.0	62559.0	32468.0	33119.0	33861.0
2192.H04a.Dog.Nose.1917.lane6.NoIndex.L006	64874.0	64732.0	66544.0	30486.0	30691.0	39953.0
2192.H04a.Dog.Nose.1920.lane6.NoIndex.L006	82886.0	82789.0	86819.0	42876.0	43683.0	48090.0
2192.H04a.Dog.Nose.1938.lane6.NoIndex.L006	97663.0	75106.0	101887.0	66188.0	64996.0	50492.0
2192.H04a.Dog.Nose.1941.lane6.NoIndex.L006	79318.0	79054.0	82510.0	43538.0	43185.0	44849.0
2192.H04a.Dog.Nose.1944.lane6.NoIndex.L006	68966.0	65593.0	71665.0	28438.0	28356.0	41785.0
2192.H04a.Dog.Nose.1962.lane6.NoIndex.L006	88515.0	88291.0	93404.0	53114.0	54191.0	48831.0
2192.H04a.Dog.Nose.1965.lane6.NoIndex.L006	77401.0	76532.0	79266.0	32570.0	31988.0	46583.0
2192.H04a.Dog.Nose.1968.lane6.NoIndex.L006	77898.0	78089.0	79948.0	59497.0	58696.0	49545.0
2192.H04a.Dog.Nose.1986.lane6.NoIndex.L006	49299.0	48896.0	50465.0	26183.0	26322.0	29520.0
2192.H04a.Dog.Nose.1989.lane6.NoIndex.L006	72961.0	69902.0	75921.0	41894.0	42576.0	42169.0
2192.H04a.Dog.Nose.1992.lane6.NoIndex.L006	84599.0	79762.0	87896.0	57754.0	57706.0	51470.0
2192.H04a.Dog.Nose.2010.lane5.NoIndex.L005	71372.0	58487.0	73996.0	50263.0	49305.0	38076.0
2192.H04a.Dog.Nose.2013.lane5.NoIndex.L005	64370.0	63833.0	66104.0	30778.0	30633.0	37354.0
2192.H04a.Dog.Nose.2016.lane5.NoIndex.L005	58963.0	55910.0	60552.0	35108.0	34593.0	33296.0
2192.H04a.Dog.Nose.2058.lane6.NoIndex.L006	77995.0	75620.0	79439.0	46141.0	45330.0	45449.0
2192.H04a.Dog.Nose.2061.lane6.NoIndex.L006	78466.0	77878.0	79897.0	61335.0	60543.0	52636.0
2192.H04a.Dog.Nose.2064.lane6.NoIndex.L006	83743.0	79563.0	86531.0	40312.0	40430.0	48341.0
2192.H04a.Dog.Nose.2082.lane6.NoIndex.L006	75156.0	66996.0	77118.0	47742.0	47280.0	44902.0
2192.H04a.Dog.Nose.2085.lane6.NoIndex.L006	72411.0	73121.0	75736.0	58626.0	57640.0	49761.0
2192.H04a.Dog.Nose.2088.lane6.NoIndex.L006	91111.0	90603.0	95664.0	50757.0	51884.0	49465.0
2192.H04a.Dog.Nose.2106.lane6.NoIndex.L006	89266.0	89328.0	92918.0	47158.0	46969.0	54834.0
2192.H04a.Dog.Nose.2109.lane6.NoIndex.L006	99980.0	95909.0	104346.0	67311.0	65845.0	53237.0
2192.H04a.Dog.Nose.2112.lane6.NoIndex.L006	82706.0	75721.0	85902.0	62047.0	60670.0	50444.0
2192.H04a.Foot.1808.lane6.NoIndex.L006	86422.0	80678.0	89655.0	53045.0	52605.0	49843.0
2192.H04a.Foot.1811.lane6.NoIndex.L006	77367.0	77709.0	80153.0	60143.0	59733.0	50675.0
2192.H04a.Foot.1814.lane6.NoIndex.L006	77844.0	77745.0	82096.0	38321.0	39137.0	43516.0
2192.H04a.Foot.1832.lane6.NoIndex.L006	77488.0	78321.0	85807.0	49393.0	49861.0	37951.0
2192.H04a.Foot.1835.lane6.NoIndex.L006	80727.0	81301.0	84302.0	56364.0	55553.0	47957.0
2192.H04a.Foot.1838.lane6.NoIndex.L006	76727.0	76937.0	80505.0	38934.0	39589.0	42250.0
2192.H04a.Foot.1856.lane6.NoIndex.L006	77921.0	77859.0	86075.0	40541.0	41737.0	44846.0
2192.H04a.Foot.1859.lane6.NoIndex.L006	78515.0	78411.0	80698.0	46894.0	46638.0	42831.0
2192.H04a.Foot.1862.lane6.NoIndex.L006	64372.0	64200.0	67732.0	27661.0	27818.0	38369.0
2192.H04a.Foot.1880.lane6.NoIndex.L006	65839.0	57352.0	69846.0	43569.0	42453.0	36611.0
2192.H04a.Foot.1883.lane6.NoIndex.L006	51939.0	51774.0	54270.0	22536.0	22459.0	30545.0
2192.H04a.Foot.1886.lane6.NoIndex.L006	72229.0	71836.0	74006.0	28677.0	28846.0	44044.0
2192.H04a.Foot.1904.lane6.NoIndex.L006	76123.0	73359.0	78350.0	38076.0	37905.0	45208.0
2192.H04a.Foot.1907.lane6.NoIndex.L006	68856.0	68775.0	70240.0	47067.0	46541.0	44618.0
2192.H04a.Foot.1910.lane6.NoIndex.L006	57891.0	57631.0	61714.0	28695.0	29068.0	34315.0
2192.H04a.Foot.1928.lane6.NoIndex.L006	81993.0	81628.0	84516.0	56614.0	55786.0	43091.0
2192.H04a.Foot.1931.lane6.NoIndex.L006	86226.0	86929.0	90102.0	66386.0	65886.0	55836.0
2192.H04a.Foot.1934.lane6.NoIndex.L006	60736.0	60794.0	62926.0	30672.0	31124.0	33409.0
2192.H04a.Foot.1955.lane6.NoIndex.L006	70402.0	68732.0	72292.0	41482.0	40971.0	39424.0
2192.H04a.Foot.1958.lane6.NoIndex.L006	74097.0	73314.0	75803.0	44539.0	43502.0	46274.0
2192.H04a.Foot.1979.lane6.NoIndex.L006	80580.0	77440.0	83417.0	40485.0	40839.0	45775.0
2192.H04a.Foot.1982.lane6.NoIndex.L006	89720.0	89646.0	95338.0	48094.0	49569.0	52936.0
2192.H04a.Foot.2003.lane6.NoIndex.L006	87969.0	88340.0	91231.0	71355.0	70833.0	61567.0
2192.H04a.Foot.2006.lane6.NoIndex.L006	99897.0	99974.0	104665.0	54206.0	55761.0	55823.0
2192.H04a.Foot.2048.lane5.NoIndex.L005	50777.0	50220.0	51624.0	38361.0	37491.0	28842.0
2192.H04a.Foot.2051.lane5.NoIndex.L005	81497.0	81069.0	83549.0	58508.0	57242.0	43929.0
2192.H04a.Foot.2054.lane6.NoIndex.L006	88515.0	84537.0	91500.0	56284.0	56968.0	49928.0
2192.H04a.Foot.2072.lane6.NoIndex.L006	87797.0	87284.0	93390.0	50779.0	51388.0	49500.0
2192.H04a.Foot.2075.lane6.NoIndex.L006	83311.0	82287.0	85499.0	26374.0	26187.0	52337.0
2192.H04a.Foot.2078.lane6.NoIndex.L006	70091.0	65173.0	71340.0	31322.0	30873.0	41465.0
2192.H04a.Foot.2099.lane6.NoIndex.L006	87795.0	69077.0	91005.0	65502.0	63037.0	45066.0
2192.H04a.Foot.2102.lane6.NoIndex.L006	65070.0	64555.0	67058.0	20273.0	20068.0	40840.0
2192.H04a.Front.Door.Knob.1805.lane5.NoIndex.L005	68459.0	68501.0	70385.0	28160.0	28392.0	45011.0
2192.H04a.Front.Door.Knob.1829.lane5.NoIndex.L005	88018.0	87833.0	90283.0	48728.0	48551.0	49246.0
2192.H04a.Front.Door.Knob.1853.lane5.NoIndex.L005	55459.0	57513.0	58612.0	33300.0	32978.0	33254.0
2192.H04a.Front.Door.Knob.1877.lane6.NoIndex.L006	79822.0	79956.0	81831.0	30423.0	30063.0	48797.0
2192.H04a.Front.Door.Knob.1901.lane6.NoIndex.L006	75118.0	75250.0	78592.0	52218.0	51878.0	45388.0
2192.H04a.Front.Door.Knob.1925.lane6.NoIndex.L006	76424.0	80229.0	82544.0	52105.0	51084.0	46743.0
2192.H04a.Front.Door.Knob.1949.lane1.NoIndex.L001	39.0	39.0	40.0	26.0	26.0	18.0
2192.H04a.Front.Door.Knob.1973.lane1.NoIndex.L001	6.0	6.0	6.0	0.0	0.0	0.0
2192.H04a.Front.Door.Knob.1997.lane1.NoIndex.L001	4.0	5.0	6.0	0.0	0.0	0.0
2192.H04a.Front.Door.Knob.2045.lane2.NoIndex.L002	94841.0	94487.0	97423.0	40450.0	39665.0	58650.0
2192.H04a.Front.Door.Knob.2069.lane2.NoIndex.L002	118981.0	119197.0	123263.0	78590.0	78540.0	71617.0
2192.H04a.Front.Door.Knob.2093.lane2.NoIndex.L002	101749.0	111215.0	115553.0	68614.0	68107.0	62087.0
2192.H04a.Hand.1807.lane6.NoIndex.L006	79268.0	78836.0	81768.0	56021.0	55258.0	47927.0
2192.H04a.Hand.1810.lane6.NoIndex.L006	86886.0	87119.0	91785.0	49489.0	50827.0	46546.0
2192.H04a.Hand.1813.lane6.NoIndex.L006	73154.0	72253.0	75669.0	37718.0	37381.0	42019.0
2192.H04a.Hand.1831.lane6.NoIndex.L006	47404.0	47870.0	49178.0	24683.0	24819.0	28657.0
2192.H04a.Hand.1834.lane6.NoIndex.L006	72550.0	73240.0	77331.0	39777.0	40633.0	40246.0
2192.H04a.Hand.1837.lane6.NoIndex.L006	87234.0	73295.0	90420.0	55689.0	54757.0	42431.0
2192.H04a.Hand.1855.lane6.NoIndex.L006	49835.0	49379.0	51716.0	28746.0	28225.0	27802.0
2192.H04a.Hand.1858.lane6.NoIndex.L006	75403.0	78788.0	89313.0	43199.0	43017.0	43863.0
2192.H04a.Hand.1861.lane6.NoIndex.L006	81906.0	68954.0	84044.0	57453.0	56568.0	40765.0
2192.H04a.Hand.1879.lane6.NoIndex.L006	78044.0	77869.0	79701.0	58637.0	57511.0	49919.0
2192.H04a.Hand.1882.lane6.NoIndex.L006	62881.0	60332.0	67010.0	31625.0	31949.0	35602.0
2192.H04a.Hand.1885.lane6.NoIndex.L006	81016.0	80989.0	87310.0	44164.0	45030.0	46343.0
2192.H04a.Hand.1903.lane6.NoIndex.L006	53835.0	54331.0	56687.0	41738.0	41476.0	35612.0
2192.H04a.Hand.1906.lane6.NoIndex.L006	74499.0	75304.0	82306.0	41205.0	42512.0	40352.0
2192.H04a.Hand.1909.lane6.NoIndex.L006	95321.0	69286.0	99202.0	67407.0	66085.0	49989.0
2192.H04a.Hand.1927.lane6.NoIndex.L006	80924.0	80829.0	82641.0	43490.0	42356.0	49126.0
2192.H04a.Hand.1930.lane6.NoIndex.L006	75902.0	75936.0	78786.0	41326.0	41857.0	42698.0
2192.H04a.Hand.1933.lane6.NoIndex.L006	78544.0	78153.0	81205.0	49598.0	48634.0	45595.0
2192.H04a.Hand.1954.lane6.NoIndex.L006	69752.0	69613.0	71184.0	35794.0	35735.0	41170.0
2192.H04a.Hand.1957.lane6.NoIndex.L006	65707.0	65551.0	68522.0	28043.0	28372.0	39504.0
2192.H04a.Hand.1978.lane6.NoIndex.L006	86237.0	68963.0	89926.0	57381.0	56358.0	46117.0
2192.H04a.Hand.1981.lane6.NoIndex.L006	1061.0	1059.0	1098.0	515.0	499.0	595.0
2192.H04a.Hand.2002.lane6.NoIndex.L006	78412.0	78339.0	81878.0	40878.0	42341.0	46312.0
2192.H04a.Hand.2005.lane6.NoIndex.L006	69323.0	67758.0	70876.0	42068.0	40875.0	40513.0
2192.H04a.Hand.2047.lane5.NoIndex.L005	61041.0	60448.0	62080.0	30924.0	31193.0	35603.0
2192.H04a.Hand.2050.lane5.NoIndex.L005	61088.0	59688.0	63313.0	24053.0	24320.0	34520.0
2192.H04a.Hand.2053.lane5.NoIndex.L005	75117.0	60429.0	78039.0	55956.0	54525.0	38562.0
2192.H04a.Hand.2071.lane6.NoIndex.L006	66223.0	65596.0	68073.0	23056.0	22964.0	42746.0
2192.H04a.Hand.2074.lane6.NoIndex.L006	73028.0	71804.0	74366.0	19914.0	19732.0	46576.0
2192.H04a.Hand.2077.lane6.NoIndex.L006	92368.0	81500.0	96290.0	69539.0	66202.0	48736.0
2192.H04a.Hand.2098.lane6.NoIndex.L006	94397.0	94339.0	96053.0	70670.0	68674.0	59504.0
2192.H04a.Hand.2101.lane6.NoIndex.L006	81085.0	74886.0	83332.0	46688.0	45927.0	43414.0
2192.H04a.Kitchen.Counter.1801.lane5.NoIndex.L005	81428.0	80510.0	84577.0	50748.0	50251.0	45265.0
2192.H04a.Kitchen.Counter.1825.lane5.NoIndex.L005	89252.0	89617.0	91541.0	59962.0	59147.0	55384.0
2192.H04a.Kitchen.Counter.1849.lane5.NoIndex.L005	117596.0	114896.0	122017.0	85254.0	83224.0	65814.0
2192.H04a.Kitchen.Counter.1873.lane6.NoIndex.L006	93821.0	92630.0	97082.0	71519.0	70781.0	59256.0
2192.H04a.Kitchen.Counter.1897.lane6.NoIndex.L006	69050.0	69264.0	70890.0	40954.0	40308.0	40766.0
2192.H04a.Kitchen.Counter.1921.lane6.NoIndex.L006	99410.0	96301.0	103130.0	76697.0	75365.0	63121.0
2192.H04a.Kitchen.Counter.1945.lane1.NoIndex.L001	5.0	5.0	5.0	0.0	0.0	0.0
2192.H04a.Kitchen.Counter.1969.lane1.NoIndex.L001	5.0	5.0	6.0	0.0	0.0	0.0
2192.H04a.Kitchen.Counter.1993.lane1.NoIndex.L001	5.0	5.0	5.0	0.0	0.0	0.0
2192.H04a.Kitchen.Counter.2041.lane2.NoIndex.L002	123000.0	121123.0	127218.0	86782.0	86218.0	75031.0
2192.H04a.Kitchen.Counter.2065.lane2.NoIndex.L002	110889.0	111166.0	113310.0	66465.0	64712.0	66727.0
2192.H04a.Kitchen.Counter.2089.lane2.NoIndex.L002	112825.0	110827.0	118804.0	83713.0	82278.0	67603.0
2192.H04a.Kitchen.Floor.1802.lane5.NoIndex.L005	87544.0	87679.0	91005.0	60089.0	59918.0	50008.0
2192.H04a.Kitchen.Floor.1826.lane5.NoIndex.L005	88263.0	89742.0	93010.0	59010.0	58746.0	52191.0
2192.H04a.Kitchen.Floor.1850.lane5.NoIndex.L005	85395.0	85221.0	87850.0	42301.0	42176.0	52148.0
2192.H04a.Kitchen.Floor.1874.lane6.NoIndex.L006	90787.0	90964.0	94682.0	62666.0	62391.0	55879.0
2192.H04a.Kitchen.Floor.1898.lane6.NoIndex.L006	78385.0	81501.0	84119.0	48607.0	48218.0	48490.0
2192.H04a.Kitchen.Floor.1922.lane6.NoIndex.L006	83101.0	82647.0	84354.0	38738.0	38393.0	52710.0
2192.H04a.Kitchen.Floor.1946.lane1.NoIndex.L001	4.0	4.0	3.0	0.0	0.0	0.0
2192.H04a.Kitchen.Floor.1970.lane1.NoIndex.L001	1.0	1.0	1.0	0.0	0.0	0.0
2192.H04a.Kitchen.Floor.1994.lane1.NoIndex.L001	5.0	5.0	5.0	0.0	0.0	0.0
2192.H04a.Kitchen.Floor.2042.lane2.NoIndex.L002	97581.0	97549.0	100114.0	46761.0	46966.0	60233.0
2192.H04a.Kitchen.Floor.2066.lane2.NoIndex.L002	109285.0	123515.0	126353.0	68108.0	67122.0	66170.0
2192.H04a.Kitchen.Floor.2090.lane2.NoIndex.L002	48122.0	47940.0	49359.0	17278.0	17058.0	30811.0
2192.H04a.Kitchen.Light.Switch.1803.lane5.NoIndex.L005	90811.0	90759.0	92734.0	48404.0	47968.0	52964.0
2192.H04a.Kitchen.Light.Switch.1827.lane5.NoIndex.L005	97974.0	99149.0	100764.0	75467.0	73875.0	61653.0
2192.H04a.Kitchen.Light.Switch.1851.lane5.NoIndex.L005	75158.0	75048.0	76431.0	38683.0	37597.0	44380.0
