#SampleID	study_id	host_scientific_name	latitude_deg	longitude_deg	envo_biome_3	empo_3	temperature_deg_c	ph	salinity_psu	oxygen_mg_per_l	nitrate_umol_per_l
1622.UPMain.17.18A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.16.17B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.16.17A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.15.16B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.15.16A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.14.15B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.14.15A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.13.14B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.13.14A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.12.13B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.12.13A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.11.12B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.11.12A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.10.11B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.10.11A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.9.10	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.8.9	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.7.8	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.6.7	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.5.6	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.4.5	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.3.4	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.2.3	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.1.2	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPMain.0.1	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.271.272B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.271.272A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.261.262B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.261.262A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.251.252B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.251.252A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.241.242B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.241.242A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.231.232B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.231.232A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.221.222B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.221.222A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.191.192	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.171.172	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.161.162	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.151.152	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.141.142	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.121.122	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.111.112	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.109.110	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.108.109	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.107.108	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.106.107	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.105.106	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.104.105	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.103.104	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.102.103	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.101.102	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.100.101	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.99.100	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.98.99	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.97.98	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.96.97	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.95.96	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.94.95	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.93.94	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.92.93	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.91.92	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.90.91	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.89.90	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.88.89	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.87.88	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.86.87	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.85.86	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.84.85	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.83.84	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.82.83	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.81.82	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.80.81	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.79.80	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.78.79	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.77.78	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.75.76	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.73.74	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.72.73	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.71.72	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.70.71	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.68.69	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.67.68	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.66.67	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.65.66	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.64.65	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.63.64	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.62.63	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.61.62	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.60.61	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.59.60	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.58.59	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.57.58	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.56.57	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.55.56	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.54.55	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.53.54	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.52.53	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.51.52	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.50.51	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.49.50	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.48.49	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.47.48	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.112.113B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.112.113A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.101.102B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.101.102A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.91.92B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.91.92A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.81.82B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.81.82A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.71.72B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.71.72A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.61.62B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.61.62A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.51.52B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.51.52A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.31.32B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.31.32A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.21.22B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.21.22A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.15.16B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.15.16A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.11.12B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.11.12A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.5.6B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.5.6A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.2.3B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.PP.2.3A	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.101.102B	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.101.102A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.101.102A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.91.92B	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.91.92A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.91.92A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.80.81A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.80.81A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.70.71B	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.70.71A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.70.71A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.51.52B	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.51.52A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.51.52A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.41.42B	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.41.42A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.41.42A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.21.22B	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.21.22A.2	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.DP.21.22A.1	1622	Not applicable	2.0	1.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.46.47	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.45.46	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.43.44	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.42.43	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.41.42	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.40.41	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.39.40	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.38.39	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.37.38	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.36.37	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.35.36	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.32.33	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.31.32	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.30.31	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.28.29	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.27.28	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.26.27	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.25.26	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.24.25	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.23.24	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.22.23	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.21.22	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.19.20	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.18.19	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.17.18	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.16.17	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.15.16	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.14.15	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.13.14	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.12.13	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.11.12	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.10.11	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.9.10	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.8.9	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.7.8	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.6.7	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.5.6	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.4.5	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.3.4	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.2.3	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.1.2	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1622.UPSub.0.1	1622	Not applicable	2.0	2.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1627.AWC	nan	Not applicable	1.0	3.0	freshwater lake biome	Sediment (saline)	nan	3.0	nan	nan	nan
1627.AYC	nan	Not applicable	1.0	3.0	freshwater lake biome	Sediment (saline)	nan	3.0	nan	nan	nan
1627.BGC	nan	Not applicable	1.0	3.0	freshwater lake biome	Sediment (non-saline)	nan	2.0	nan	nan	nan
