,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
f__Halomonadaceae(72),0.04878539057440744,0.022964703637426975,0.04027558705324766,0.008053482587064675,0.0018939393939393933,0.042142165763191054,0.004050925925925925,0.03661616161616161,0.018587662337662333,0.003265901771336553,0.2602413869729634,0.058487994493429264,0.039762819537772894,0.061119591436755605,0.055301500468075866,0.2836601562482179,0.0,0.014790630182421225,0.0,0.0
f__Kineosporiaceae(21),0.08507511555569489,0.0566549852264138,0.028609395627170475,0.05247813411078717,0.011573460553052391,0.10017816650469712,0.03230508793379103,0.1144800064977813,0.08260716589386767,0.006997171628508035,0.002887194304244995,0.03950617811710636,0.025345622119815666,0.303832558951058,0.05436660327213322,0.003103153703877864,0.0,0.0,0.0,0.0
f__Promicromonosporaceae(13),0.12650324034939422,0.0,0.03247393632009017,0.14591997745843902,0.015990419836573684,0.0,0.012820512820512822,0.07633981403212173,0.1779712595097211,0.0,0.0,0.129287123133277,0.0036630036630036634,0.24673992673992678,0.009580163426317274,0.007326007326007327,0.0,0.015384615384615387,0.0,0.0
f__Ktedonobacteraceae(160),0.0,0.0,0.007656249999999999,0.03525,0.00036764705882352935,0.11194208658343717,0.002083333333333333,0.11141653544468946,0.4996025124256548,0.02368828781512605,0.0809735644257703,0.006309523809523808,0.0,0.0015624999999999997,0.007608718487394956,0.11153904061624646,0.0,0.0,0.0,0.0
f__EB1003(47),0.012572533849129595,0.0,0.0,0.0,0.010638297872340425,0.007188910380399743,0.0,0.07969741985699434,0.7398768217447816,0.042968167279806825,0.03037545127657768,0.00307865892972276,0.0,0.021663442940038684,0.00868682426880174,0.04325347160140652,0.0,0.0,0.0,0.0
f__Thermogemmatisporaceae(180),0.0,0.0,0.0,0.02824194324194324,0.0,0.05997594997594997,0.0,0.10237762822532938,0.6288874030397019,0.010072150072150073,0.03806397306397307,0.02259259259259259,0.0,0.0,0.010852573352573351,0.09893578643578643,0.0,0.0,0.0,0.0
f__Cyclobacteriaceae(84),0.14371555151859572,0.017857142857142856,0.01628708592994307,0.011904761904761904,0.003287981859410431,0.011809024309024311,0.006377551020408163,0.020496170496170495,0.08056151242241469,0.027156523459017496,0.2555626193956012,0.039120502513359655,0.1951297701320625,0.019228004660335484,0.09647273534583273,0.055033062175919314,0.0,0.0,0.0,0.0
f__OM60(11),0.008177468464549805,0.09090909090909091,0.0,0.00041322314049586776,0.007319952774498229,0.0038684719535783366,0.00041322314049586776,0.004132231404958679,0.10206611570247935,0.03821497651284886,0.3800897109786185,0.013105076741440376,0.22399113375061566,0.0,0.007024793388429753,0.11447182320753214,0.0,0.005802707930367504,0.0,0.0
f__Aeromonadaceae(21),0.20002054759336313,0.0004623208506703652,0.06954076128833411,0.048081368469717986,0.002542764678687008,0.0002311604253351826,0.006877022653721683,0.13114501464016026,0.051517953459701026,0.0,0.009986130374479889,0.022114347357065803,0.09801202034211742,0.25105434838444546,0.10263522884882108,0.005779010633379563,0.0,0.0,0.0,0.0
f__Rhodobiaceae(41),0.14907810685249712,0.0,0.05162601626016261,0.008362369337979096,0.006097560975609757,0.0,0.04387621295567796,0.10199704188197502,0.44272611731305683,0.0924622628005791,0.0037523452157598508,0.035321423047622896,0.02465826856070759,0.03471528471528472,0.003584829804342,0.0017421602787456448,0.0,0.0,0.0,0.0
f__Caldicoprobacteraceae(11),0.0303030303030303,0.0,0.09090909090909091,0.0303030303030303,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.15584415584415584,0.11363636363636363,0.11688311688311687,0.18939393939393936,0.0,0.0,0.0,0.0,0.0,0.0
f__Cellulomonadaceae(23),0.08146952071509919,0.023715415019762844,0.12160709899287644,0.05607288805520198,0.05263203542956675,0.001976284584980237,0.02898550724637681,0.008793478156843637,0.21086601446570685,0.005842928338202441,0.11453029484692999,0.08131127040485919,0.02848304814278349,0.13908332664099862,0.009600170623327523,0.03314035916824196,0.0,0.001890359168241966,0.0,0.0
f__S24-7(198),0.127241138812798,0.06486078455775425,0.02326338784672118,0.09339343891008076,0.19468987204953425,0.0,0.03769659072689376,0.0,0.008685758685758686,0.005202184179456906,0.016633142390718145,0.07736709138224289,0.0297397327700358,0.2576831613033799,0.05167065678429315,0.011873059600332329,0.0,0.0,0.0,0.0
f__Succinivibrionaceae(32),0.19160991727199356,0.0,0.0140625,0.12994350282485875,0.21313895614743072,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.11059027777777777,0.03125,0.27369056026365357,0.03125,0.0,0.0,0.0,0.0,0.0
f__Enterococcaceae(19),0.08913850139149003,0.004092060047024779,0.16462727320462778,0.12143580184248448,0.2540716398578755,0.0008488964346349745,0.004612045577862181,0.0,0.0022053804281238513,0.001697792869269949,0.00764006791171477,0.018463935028792466,0.004209476134633224,0.3055567710430049,0.018582372125858376,0.002817986102602699,0.0,0.0,0.0,0.0
f__Bacteroidaceae(277),0.1158616556647015,0.006324582354114938,0.056123744900959484,0.07638456921665714,0.24694228107671165,5.48567036493138e-05,0.010804385211110873,0.004641567818463125,0.014046919149470436,0.0048077610210702885,0.00013931362004361526,0.031391618926559645,0.0053128104774423,0.35524379869946227,0.05545122866425603,0.009248689888829124,0.0,0.007220216606498195,0.0,0.0
f__Peptococcaceae(129),0.06751033280312659,0.0005537098560354374,0.037788631331502336,0.028882518248609768,0.10345737978896268,0.00028710881424059715,0.010335917312661497,0.23560516986873575,0.06232809334040524,0.04543064659343729,0.06471903797485193,0.07474466655879657,0.040127004080492454,0.07419169218074827,0.12987788452904733,0.018992248062015504,0.0,0.005167958656330749,0.0,0.0
f__Clostridiaceae(484),0.07321583713816117,0.008503392723607709,0.0206841161074265,0.048015648425096626,0.1082224286813052,0.004237991171826965,0.03060646153153481,0.16762737223972451,0.08479120644470449,0.08129683077507731,0.07166888280668814,0.05616564977944127,0.024507439132711972,0.11138335076442246,0.07906212736182247,0.025190328277329983,0.0,0.004820936639118457,0.0,0.0
f__HTCC2089(116),0.009852216748768473,0.0,0.009852216748768473,0.050826730766132165,0.001826234200345985,0.10298483029726686,0.008620689655172415,0.027305351026313096,0.06262826089467799,0.08605547928440688,0.25806477217953216,0.05209399469681486,0.07718970163823105,0.0,0.02154188639558935,0.21834975369458132,0.0,0.012807881773399017,0.0,0.0
f__Brocadiaceae(24),0.0,0.0041666666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22271825396825398,0.4898809523809525,0.0019841269841269845,0.010317460317460319,0.0,0.1697420634920635,0.10119047619047619,0.0,0.0,0.0,0.0
f__[Thermodesulfovibrionaceae](244),0.002163023679417122,0.0,0.00019041614123581336,0.00022768670309653913,0.0,0.0,0.0,0.22567334754260487,0.05617778123781883,0.3247057151090933,0.24784669647150379,0.010286094057102747,0.024975388644079055,0.002049180327868852,0.08043831764395959,0.02526635244221947,0.0,0.0,0.0,0.0
f__Dehalococcoidaceae(394),0.0,0.0034747401498670533,0.0,0.0,0.0,0.0,0.0016316171138506166,0.017524776408025144,0.006707759245830313,0.2622163854490865,0.6605730022641592,0.0,0.008091612279429538,0.00020304568527918784,0.017301367555174665,0.02142967016063463,0.0,0.0008460236886632827,0.0,0.0
f__MSB-4E2(36),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2384259259259259,0.6574074074074073,0.0,0.0,0.0,0.07638888888888888,0.027777777777777776,0.0,0.0,0.0,0.0
f__Rhodothermaceae(205),0.05929257734135784,0.013550135501355013,0.027873860556787387,0.0008130081300813008,0.0024390243902439024,0.01623059866962306,0.026305740330130577,0.00921409214092141,0.032409460458240946,0.042393766831730774,0.2773144112532084,0.07648681941364868,0.1660858328158737,0.00888888888888889,0.01765852034144717,0.10139102628422429,0.0,0.12165223665223665,0.0,0.0
f__A0-023(31),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887096774193548,0.7599390489333563,0.0,0.008064516129032256,0.0,0.03171180495658673,0.07125237191650853,0.0,0.04032258064516128,0.0,0.0
f__SJA-101(41),0.024390243902439022,0.0,0.0016260162601626014,0.0,0.0,0.0,0.013821138211382112,0.07317073170731705,0.26422764227642276,0.2865853658536585,0.15142276422764225,0.1105691056910569,0.009146341463414632,0.0,0.008130081300813006,0.05691056910569104,0.0,0.0,0.0,0.0
f__Rhabdochlamydiaceae(162),0.00761584094917428,0.006734006734006732,0.004208754208754209,0.003086419753086419,0.0,0.003086419753086419,0.0,0.08077668216557105,0.2886717706162151,0.08577908716797604,0.056571001015445446,0.1038119288119288,0.01075837742504409,0.0,0.3040551012773235,0.04484461012238789,0.0,0.0,0.0,0.0
f__R4-41B(57),0.03429256793008916,0.00024366471734892792,0.0015931923826660675,0.0,0.01897262094630516,0.00024366471734892792,0.00024366471734892792,0.0643989356619852,0.21272822838223993,0.13104439657468595,0.027308924804680324,0.15909688038070077,0.07140396608987443,0.00024366471734892792,0.25537949648703545,0.022806131490342024,0.0,0.0,0.0,0.0
f__Parachlamydiaceae(247),0.026568825910931175,0.003036437246963563,0.021158665895507998,0.01299402352033931,0.010121457489878543,0.0,0.01664417453891138,0.14869344360191042,0.20728188033680026,0.08327474711914071,0.04491035280508964,0.1661079449408969,0.024966261808367068,0.013157894736842105,0.2072753301872295,0.013808559861191439,0.0,0.0,0.0,0.0
f__Nostocaceae(126),0.08798677623082385,0.027362055933484505,0.018077601410934743,0.06402459973888545,0.0011955636955636954,0.004070004070004069,0.005392755392755392,0.13227174504536254,0.06667306014944263,0.07646761680641534,0.08961735335159703,0.1603568189462873,0.10677137210750656,0.05387328720662054,0.10178198583691214,0.004077404077404077,0.0,0.0,0.0,0.0
f__Sporichthyaceae(11),0.07619047619047618,0.02134387351778656,0.014982119329945413,0.0015810276679841895,0.0,0.0023715415019762843,0.0007905138339920947,0.21436100131752303,0.41390927912667036,0.0015810276679841895,0.09249011857707508,0.020892151326933932,0.0,0.08489553924336532,0.00836627140974967,0.04624505928853754,0.0,0.0,0.0,0.0
f__Waddliaceae(26),0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.16153846153846155,0.08461538461538462,0.15384615384615385,0.12307692307692308,0.11538461538461539,0.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0
f__Phormidiaceae(74),0.07799722799722802,0.04150579150579151,0.0022863772863772865,0.07591410091410093,0.02970827970827971,0.015898251192368842,0.03474903474903475,0.03260403260403261,0.06208862458862459,0.08796702546702548,0.08932557461969229,0.15404190404190404,0.06650768415474298,0.1365681615681616,0.026359151359151366,0.044857156621862515,0.0,0.021621621621621626,0.0,0.0
f__Nannocystaceae(195),0.02186080489002373,0.010494740302432607,0.01599276791584484,0.005128205128205128,0.00010683760683760684,0.06699273146081655,0.008291992313686098,0.0703289608021447,0.23735802540638345,0.11518494589164321,0.22749464118407517,0.06870988097551677,0.038696170387450414,0.0019695470500479444,0.07243120011095856,0.026992736608121227,0.0,0.011965811965811967,0.0,0.0
f__Syntrophomonadaceae(27),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125514403292182,0.2053497942386832,0.12098765432098768,0.04938271604938273,0.007407407407407409,0.030864197530864203,0.17962962962962967,0.09382716049382718,0.0,0.0,0.0,0.0,0.0
f__Thermoactinomycetaceae(51),0.13406487502613756,0.0,0.06266311402609824,0.022070917551548826,0.00047824007651841227,0.0,0.03213507625272331,0.014626493483247995,0.26933283602467323,0.004399808703969393,0.00585844093735055,0.1333546229529013,0.00130718954248366,0.22199596712169392,0.0977124183006536,0.0,0.0,0.0,0.0,0.0
f__Frankiaceae(42),0.038761337868480725,0.0,0.0037228055473397088,0.04068898090637221,0.012566137566137567,0.008207630878438333,0.10002598261526834,0.11351003565677477,0.42010191757862564,0.05612244897959183,0.0017951625094482237,0.0710886407703178,0.0005668934240362812,0.08191609977324263,0.013227513227513229,0.037698412698412696,0.0,0.0,0.0,0.0
f__Streptosporangiaceae(26),0.0017507915813000559,0.0,0.026029055690072637,0.05274725274725275,0.038461538461538464,0.00514993481095176,0.022727272727272728,0.142940957347737,0.43789769552481417,0.0,0.04570683553734401,0.09870637836739532,0.0,0.042615012106537536,0.046805736636245106,0.038461538461538464,0.0,0.0,0.0,0.0
f__Nitrososphaeraceae(118),0.027950490397440363,0.0006365163767955393,0.018106229943246493,0.010756253827041463,0.00023662041223813737,0.045072670462668836,0.006267482556383732,0.13942658150840967,0.4452309279743253,0.019569381156205556,0.03334494103990187,0.0843524243786638,0.002357962015135074,0.11535651483482824,0.01672748745372205,0.03460751566299381,0.0,0.0,0.0,0.0
f__Thermomonosporaceae(31),0.032323100936524456,0.0,0.040322580645161296,0.049427679500520294,0.001040582726326743,0.027956989247311832,0.009105098855359001,0.11068331599028791,0.446860908775581,0.0,0.048387096774193554,0.11524453694068679,0.0,0.09176638917793965,0.010752688172043012,0.01612903225806452,0.0,0.0,0.0,0.0
f__Acidobacteriaceae(202),0.06638085544042584,0.010726072607260726,0.024437836441949246,0.005173683440682327,0.0010726072607260726,0.023589216504947438,0.01788707744540716,0.05976997432379888,0.47471708712464933,0.05281352491705865,0.012517133916388446,0.029118099272919758,0.016867780528052805,0.13783317620544974,0.04822706594285024,0.018868808627433252,0.0,0.0,0.0,0.0
f__Rubrobacteraceae(84),0.0735953631577013,0.02066400755610482,0.019299588275543993,0.07685982879267872,0.0032262208842668613,0.0,0.012276315283295001,0.02584780524675995,0.45768203246024025,0.001404635928445452,0.008999561347323637,0.04798384498970779,0.012756188043544366,0.09639069934313696,0.08808426049412532,0.0549296481971254,0.0,0.0,0.0,0.0
f__Paenibacillaceae(419),0.08951476475253767,0.007398568019093077,0.039681857620802494,0.08488589420780912,0.06272500587510443,0.004038056265285274,0.05395118640285857,0.09105085570295178,0.21931754124745925,0.012806896100452183,0.016721760386648774,0.07705246637982903,0.09126164214638902,0.05456252623965057,0.08257497917972074,0.012455999473407864,0.0,0.0,0.0,0.0
f__AK1AB1_02E(36),0.06885287341943688,0.0,0.09804540503069914,0.0025252525252525255,0.045681759545923635,0.0,0.0666592394533571,0.0696564566372358,0.19521148881314002,0.019784239453357097,0.06873576450782333,0.07082184504140128,0.03502680311890838,0.031518747850017195,0.2274801246034476,0.0,0.0,0.0,0.0,0.0
f__Bdellovibrionaceae(785),0.023056287695675602,0.0003442701921532944,0.008469810960907565,0.003605400308981104,0.003843050963765827,0.059662949318518545,0.009535179421751494,0.16832070922754144,0.16411945987470758,0.12655634055319276,0.07296552451634147,0.07819298719304638,0.07946049724721119,0.011340321626945829,0.17396785865435618,0.01390542443174022,0.0,0.0026539278131634814,0.0,0.0
f__AKIW874(35),0.024271284271284273,0.002976190476190476,0.0011904761904761904,0.03255411255411256,0.0006493506493506494,0.02049062049062049,0.04072871572871573,0.06948051948051948,0.37296176046176044,0.028463203463203465,0.007359307359307359,0.2751984126984127,0.01880952380952381,0.027593795093795094,0.06233766233766233,0.014935064935064935,0.0,0.0,0.0,0.0
f__Planococcaceae(33),0.08641462063921956,0.032467532467532464,0.05837212307800543,0.01612663430845249,0.04904030358575814,0.002184002184002184,0.056864545634599105,0.061555861555861555,0.22799749083171547,0.03624115121441324,0.04537400098897425,0.0262511035238308,0.03573874937511301,0.207835422006545,0.04495381901799013,0.012582639587987181,0.0,0.0,0.0,0.0
f__Geodermatophilaceae(28),0.09636463413534785,0.0005817610062893081,0.028086453697610377,0.1053809404327979,0.02006588799041629,0.009083023146365464,0.039038243681393796,0.04248484516121923,0.26001092612219995,0.0013754117999401016,0.029644750245652617,0.035565977637347604,0.0,0.23598497687710154,0.08671461883169371,0.00961754923462412,0.0,0.0,0.0,0.0
f__5B-12(52),0.0,0.0,0.0038461538461538464,0.0,0.0,0.0017518713170887083,0.003205128205128205,0.2632168927319429,0.5173009798636887,0.15764581711488068,0.0009157509157509158,0.027400936577357985,0.0,0.007898351648351648,0.016818117779656243,0.0,0.0,0.0,0.0,0.0
f__oc28(255),0.00043572984749455336,0.0,0.0,0.0,0.0,0.004072398190045249,0.001045751633986928,0.37491068901318153,0.3914933242761597,0.12344441970932067,0.00522875816993464,0.05657417556394538,0.01389599317988065,0.00043572984749455336,0.016698324686203157,0.011764705882352941,0.0,0.0,0.0,0.0
f__Koribacteraceae(410),0.013216233805794696,0.00038892120397064135,0.003917384585643719,0.004575377966961379,0.00028941833819882593,0.030352563630500623,0.007115109266675797,0.2072297703522675,0.5342436364352312,0.05816264893363514,0.024489123332537475,0.018712009502451454,0.0,0.017071265104099124,0.030298225389124727,0.04986440232290028,0.0,7.390983000739097e-05,0.0,0.0
f__OPB35(39),0.003663003663003663,0.0,0.0010256410256410256,0.0,0.0,0.0017889087656529517,0.0,0.27701475579892554,0.5663549119934269,0.060541310541310546,0.018429347070717937,0.007602862254025044,0.0,0.04368471035137701,0.019894548535919404,0.0,0.0,0.0,0.0,0.0
f__[Kouleothrixaceae](111),0.025877203463410357,0.0,0.029407979407979408,0.0,0.0,0.003250212069953303,0.010510510510510511,0.3424295444291408,0.4271343107666548,0.06227134031846975,0.0034576414882017594,0.02865300546673832,0.0002574002574002574,0.05572281803808898,0.011028033783451742,0.0,0.0,0.0,0.0,0.0
f__FFCH4570(19),0.01315789473684211,0.0,0.001223990208078336,0.0,0.0,0.018623481781376527,0.001223990208078336,0.3398844402178166,0.5185790298944973,0.06430912116507687,0.0,0.020106907844458583,0.0,0.018842560947824112,0.004048582995951419,0.0,0.0,0.0,0.0,0.0
f__S47(76),0.0,0.0,0.019736842105263157,0.0,0.0,0.0,0.007236842105263159,0.3600459482038429,0.471861946532999,0.06483395989974937,0.0012844611528822056,0.051644736842105264,0.001206140350877193,0.0,0.022149122807017543,0.0,0.0,0.0,0.0,0.0
f__Alcaligenaceae(73),0.22780681841746855,0.005311952810463828,0.05094860482247341,0.0534911427782352,0.07399096710591649,0.05667024448324518,0.03711274642781492,0.011823731001813196,0.08058984254816785,0.03180494642674511,0.009945058478726237,0.06660093016735553,0.0619132106899809,0.13994575916435842,0.06931915070981752,0.02202240011423882,0.0,0.0007024938531787847,0.0,0.0
f__Microbacteriaceae(131),0.17028794852692916,0.007510918374957788,0.06638596850976321,0.04031360688778692,0.02898673781117557,0.034033215188299645,0.038811598889238116,0.041981065235316334,0.07189512421141878,0.016981633463856248,0.027308479745573665,0.041214604981937894,0.07220887157608817,0.13451076900294986,0.1327930093907555,0.04629943919565408,0.0,0.028477009008299154,0.0,0.0
f__Alicyclobacillaceae(67),0.058843790064465995,0.0003602676273803397,0.05789087969680671,0.03966514541505152,0.0033676412614905816,0.014020011453177338,0.039303724392632904,0.19158282531097978,0.29711131521751644,0.004720867120690663,0.06386216574070407,0.11311617690021174,0.0014569064491864287,0.04867909318160302,0.03863587373069612,0.019869163066330877,0.0,0.007514153371075656,0.0,0.0
f__MND4(43),0.00039416633819471815,0.0,0.0,0.0,0.0,0.0,0.0,0.06604839468976557,0.18748749459597333,0.08309786362189739,0.20605489210140368,0.11489063727928528,0.22286821705426357,0.023255813953488372,0.07783212438835534,0.012256442489000628,0.0,0.005813953488372093,0.0,0.0
f__Burkholderiaceae(39),0.0698019801728593,0.017103782969167584,0.061025779775779776,0.00791537522306753,0.03374215070643642,0.0009157509157509158,0.019075517736232023,0.11828080344563861,0.3574239672110551,0.010878437801514724,0.0767820587532126,0.026831891907441355,0.005860805860805862,0.1701446040731755,0.0076313999390922455,0.01658569350877043,0.0,0.0,0.0,0.0
f__Intrasporangiaceae(59),0.12264230788566505,0.020657653613194292,0.0834757005620003,0.025072017347164337,0.07230244953144202,0.009152467815331264,0.05853571659950616,0.057565257884972486,0.13382942083739632,0.06151442529419546,0.01753154486735323,0.1770784208855584,0.019593220338983055,0.09177866600327542,0.031216389207364623,0.01805434132659765,0.0,0.0,0.0,0.0
